year,group_code,group_name,population_share,income_share,contribution_index,gap_from_proportionality,income_share_minus_population_share
2024,DANSK,Danish origin,0.8375828987885613,0.886446674811294,1.058339032582216,0.058339032582215955,0.04886377602273273
2024,IND_ANDRE,Non-western immigrant origin,0.10362930791980281,0.0608523363267033,0.5872116445455375,-0.41278835545446246,-0.042776971593099504
2024,IND_VEST,Western immigrant origin,0.058787793291635956,0.052700988862002654,0.8964614235571365,-0.10353857644286346,-0.006086804429633302
